what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1301967130598
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1301967134082
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1301967137402
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1301967140893
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1301967142236
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1301967148108
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1301967151660
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1301967156123
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1301967157318
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1301967160783
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1301967172233
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1301967203393
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1301967204531
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1301967211186
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1301967215544
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1301967227890
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1301967230285
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1301967232519
closed,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1301967233045
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1301967233525
stopped,bundle,org.eclipse.ant.ui,3.4.2.v20091204_r352,"org.eclipse.ant.ui",1301967233527
stopped,bundle,org.eclipse.compare.win32,1.0.0.I20090430-0408,"org.eclipse.compare.win32",1301967233558
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1301967233558
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1301967233558
stopped,bundle,org.eclipse.jdt.junit,3.5.2.r352_v20100113-0800,"org.eclipse.jdt.junit",1301967233558
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.200.v20090930-2100_R35x,"org.eclipse.jdt.apt.ui",1301967233560
stopped,bundle,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui",1301967233560
stopped,bundle,com.python.pydev.codecompletion,1.5.7.2010050621,"com.python.pydev.codecompletion",1301967233563
stopped,bundle,com.python.pydev.refactoring,1.5.7.2010050621,"com.python.pydev.refactoring",1301967233567
stopped,bundle,com.python.pydev.analysis,1.5.7.2010050621,"com.python.pydev.analysis",1301967233567
stopped,bundle,com.python.pydev.debug,1.5.7.2010050621,"com.python.pydev.debug",1301967233570
stopped,bundle,com.python.pydev.fastparser,1.5.7.2010050621,"com.python.pydev.fastparser",1301967233573
stopped,bundle,com.python.pydev,1.5.7.2010050621,"com.python.pydev",1301967233577
stopped,bundle,org.python.pydev.django,1.5.7.2010050621,"org.python.pydev.django",1301967233579
stopped,bundle,org.python.pydev.customizations,1.5.7.2010050621,"org.python.pydev.customizations",1301967233579
stopped,bundle,org.python.pydev.debug,1.5.7.2010050621,"org.python.pydev.debug",1301967233579
stopped,bundle,org.python.pydev.refactoring,1.5.7.2010050621,"org.python.pydev.refactoring",1301967233607
stopped,bundle,org.python.pydev.templates,1.5.7.2010050621,"org.python.pydev.templates",1301967233621
stopped,bundle,org.python.pydev,1.5.7.2010050621,"org.python.pydev",1301967233621
stopped,bundle,com.collabnet.subversion.merge,2.0.1,"com.collabnet.subversion.merge",1301967233621
stopped,bundle,org.tigris.subversion.subclipse.graph,1.0.7,"org.tigris.subversion.subclipse.graph",1301967233621
stopped,bundle,org.tigris.subversion.subclipse.mylyn,3.0.0,"org.tigris.subversion.subclipse.mylyn",1301967233621
stopped,bundle,org.tigris.subversion.subclipse.ui,1.6.10,"org.tigris.subversion.subclipse.ui",1301967233621
stopped,bundle,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui",1301967233621
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.400.v200904300717,"org.eclipse.wst.dtd.ui",1301967233622
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.204.v200909021537,"org.eclipse.wst.xsd.ui",1301967233627
stopped,bundle,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui",1301967233627
